Quote created at,Order created at,MinuteDiff between quote created and order created at,Order Created by,Origin of order,Global Business Partner No.,Global Business Partner Name,Customer Type,Segmentation,Business Unit,LOG_Price Type,LOG_Price Original Type,As-Is_Price Original Type,As-Is_Price Original Type Mechanism,XGRP Responsive,XGRP Level,Price Start RelMonth,Price Adjusted,Customer Name,Customer No.,Product Prices Exist,Avoid customer price profile,Avoid default sales prices,Sales Category,HIPO Evaluation,Sales Revenue Category,Sales Profit Category,Sales Profit Potential,System Price Profile Code,Customer Process Method Code,Brandtype,Cost changed Reasoncode,Order Cost Change Amount,Posting Week,Posting Month,Posting Year,Posting Date,Order Date,Campaign No.,Qty. Disc. Code,Item description,Source Profile,RelMonth,RelWeek,Requested Price,Item Group Name,GPPG,Document Type,GPPGName,Brand No.,BrandName,Item No.,Process Method Code,Sensitivity Cluster,Product type code,Product Group,Product Group Name,Created Date,Sales Price Responsible,As-Is_Sales Price Owner,Sales Price Track,LOG_Sales Price Owner,LOG_Calculated Code,Blocking,Document No.,Order No.,Qty,Line Discount Amount,Unit Price Last modified by,Price modified by Name,Salesperson Name,Original Unit Price,Price Adjusted_log,Sales Cost (DKK),Order Cost Change Amount (DKK),[Discount (DKK)],Discount (LCY),[requested price (DKK)],Original Turnover (DKK),Turnover (LCY),Turnover (DKK),FinCost (LCY),FinCost (DKK),Fin.Profit (LCY),Fin. Profit DKK,Sales Profit (LCY),Sales Profit (DKK),Top 200
2026-01-21 14:54:01.093,2026-01-21 14:59:14.143,5.0,lala-de,,,,1,1,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,Manually,M & M Computer,493514383430,Yes,0,0,A,Yes,A,,,20251229.397,,0,,0.0,202604,202601,2026,2026-01-21,2026-01-21,,,"PoE Injector, 24VDC, 0.3A",,-2,-8,0.0,"PoE Inject., Splitt. & Conv.",16000,Invoice,Network,45790,Ubiquiti,POE-24-7W-G-WH,,0,UBNT_ACC,300,Network products,2018-10-04,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20260114.12,,3842508,2742391.0,4,0,lala-de,Lars Lang,Adrian Hovancsak,4.43,Manually,124.03686,0.0,0.597768,0.08,0.0,132.405612,17.64,131.807844,-16.56,-123.737976,1.08,8.069868,1.04,7.770984,0
2026-02-06 16:54:10.957,2026-02-06 16:58:51.217,4.0,SVC_OUT,WEB,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Otten + Freckmann GmbH,11803,Yes,0,0,B,,B,,,20251229.397,3_CD_CUST,0,,0.0,202607,202602,2026,2026-02-09,2026-02-06,,,Cloud Key G2 Rack M. Accessory,,-1,-5,75.18,Accessories,16000,Invoice,Network,45790,Ubiquiti,CKG2-RM,,0,,300,Network products,2019-02-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3848015,2747720.0,1,0,,,Sebastian Wulf,75.18,,534.654581,0.0,0.0,,561.308915,561.308915,75.18,561.308916,-71.43,-533.310665,3.75,27.998249,3.57,26.654334,0
2026-02-13 11:14:06.320,2026-02-13 11:26:34.677,12.0,sew-de,WEB,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Otten + Freckmann GmbH,11803,Yes,0,0,B,,B,,,20251229.397,3_CD_CUST,0,GR-COUNTRY,0.0,202607,202602,2026,2026-02-13,2026-02-13,,,Cloud Key G2 Rack M. Accessory,,-1,-5,75.42,Accessories,16000,Invoice,Network,45790,Ubiquiti,CKG2-RM,,0,,300,Network products,2019-02-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3849874,2749693.0,1,0,,,Sebastian Wulf,75.42,,516.885025,0.0,0.0,,563.100803,563.100803,75.42,563.100804,-69.23,-516.885025,6.19,46.215777,6.19,46.215778,0
2026-03-04 13:19:04.720,2026-03-04 15:24:13.147,125.0,sew-de,XML,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,FTT Distribution GmbH,27736,Yes,0,0,B,,B,,,20251229.397,,0,GR-COUNTRY,0.0,202610,202603,2026,2026-03-06,2026-03-04,,,Networking cable Black Cat5e,,0,-2,5.0,Accessories,16000,Invoice,Network,45790,Ubiquiti,W127043311,,0,,300,Network products,2022-08-15,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3856395,2755354.0,3,0,,,Sebastian Wulf,5.0,,96.610055,0.0,0.0,,37.358876,112.07663,15.0,112.076631,-12.93,-96.610055,2.07,15.466575,2.07,15.466575,0
2026-03-04 13:19:04.720,2026-03-04 15:24:13.147,125.0,sew-de,XML,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,FTT Distribution GmbH,27736,Yes,0,0,B,,B,,,20251229.397,,0,GR-COUNTRY,0.0,202611,202603,2026,2026-03-09,2026-03-04,,,Networking cable Black Cat5e,,0,-1,5.0,Accessories,16000,Invoice,Network,45790,Ubiquiti,W127043311,,0,,300,Network products,2022-08-15,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3856863,2755354.0,7,0,,,Sebastian Wulf,5.0,,225.418171,0.0,0.0,,37.357999,261.505999,35.0,261.506,-30.17,-225.418171,4.83,36.087827,4.83,36.087828,0
2026-02-25 14:01:15.850,2026-02-25 14:09:44.707,8.0,psa-de,WEB,,,2,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,ZAR Systems,22216,Yes,0,0,A,Yes,A,,,20251229.397,,0,GR-COUNTRY,0.0,202609,202602,2026,2026-02-25,2026-02-25,,,UP-CHIME-EU doorbell push,,-1,-3,48.77,Accessories,16000,Invoice,Network,45790,Ubiquiti,W127111089,,0,,300,Network products,2022-10-03,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3853205,2753127.0,3,0,,,Paarthiban Sathianathan,48.77,,986.040248,0.0,0.0,,364.394808,1093.184426,146.31,1093.184427,-131.97,-986.040248,14.34,107.144177,14.34,107.144178,0
2026-03-03 10:31:25.280,2026-03-03 10:41:11.520,10.0,GGU-DE,WEB,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,OAS AG,10413,Yes,0,0,C,,C,,,20251229.397,2_CD_CUST,0,GR-COUNTRY,0.0,202610,202603,2026,2026-03-03,2026-03-03,,,Access Point WiFi 6 Pro,,0,-2,127.0,Indoor,16000,Invoice,Network,45790,Ubiquiti,W126582756,,0,,300,Network products,2022-01-06,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3854835,2754652.0,1,0,,,Gülsen Günes,127.0,,861.196828,0.0,0.0,,948.915471,948.915471,127.0,948.915472,-115.26,-861.196828,11.74,87.718642,11.74,87.718643,0
2026-02-23 16:00:23.343,2026-02-23 16:32:07.413,32.0,sew-de,XML,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Fa Michael Marschner,21582,Yes,0,0,C,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202609,202602,2026,2026-02-24,2026-02-23,,,UniFi Ethernet Patch Cable,,-1,-3,0.0,Accessories,16000,Invoice,Network,45790,Ubiquiti,W126203920,,0,,300,Network products,2021-06-29,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3852753,2752391.0,5,0,,,Sebastian Wulf,4.37,,144.577394,0.0,0.0,,0.0,163.256644,21.85,163.256645,-19.35,-144.577394,2.5,18.679249,2.5,18.67925,0
2026-02-04 13:25:20.910,2026-02-04 13:28:05.710,3.0,SVC_OUT,WEB,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Media Markt Zwickau GmbH,M083,Yes,0,0,C,,C,,,20251229.397,4_CD_CUST,0,,0.0,202606,202602,2026,2026-02-05,2026-02-04,,,"1U, professional-grade ",,-1,-6,585.66,8-> port,16000,Invoice,Network,45790,Ubiquiti,W129123918,,0,,300,Network products,2025-04-29,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.99,,3847519,2746744.0,1,0,,,Gülsen Günes,585.66,,3878.355673,0.0,0.0,,4373.371168,4373.371168,585.66,4373.371168,-518.07,-3868.648022,67.59,504.723145,66.29,495.015495,0
2026-01-27 18:10:41.590,2026-01-27 18:11:36.490,1.0,SVC_OUT,XML,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Klagges Network,27182,Yes,0,0,C,,C,,,20251229.33,,0,,0.0,202605,202601,2026,2026-01-28,2026-01-27,,,UniFi Ethernet Patch Cable,,-2,-7,0.0,Accessories,16000,Invoice,Network,45790,Ubiquiti,W126203909,,0,,300,Network products,2021-06-29,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.330,,3844686,2744273.0,30,0,,,Gülsen Günes,2.13,,442.526399,0.0,0.0,,0.0,477.256319,63.9,477.25632,-59.1,-441.406079,4.8,35.850239,4.65,34.72992,0
2026-02-13 16:18:25.987,2026-02-13 16:21:02.707,3.0,sew-de,XML,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,NEWLITE GmbH,SYN60519,Yes,0,0,C,,C,,,20251229.33,,0,GR-COUNTRY,0.0,202608,202602,2026,2026-02-16,2026-02-13,,,UniFi Switch Flex Mini,,-1,-4,0.0,4-> port,16000,Invoice,Network,45790,Ubiquiti,W126091192,,0,,300,Network products,2021-04-27,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.330,,3850639,2749870.0,1,0,,,Sebastian Wulf,110.53,,746.447592,0.0,0.0,,0.0,825.791736,110.53,825.791736,-99.91,-746.447592,10.62,79.344144,10.62,79.344144,0
2026-02-13 11:29:36.827,2026-02-13 11:39:49.670,10.0,sew-de,XML,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Wolkenhof GmbH,23159,Yes,0,0,C,,C,,,20251229.33,,0,GR-COUNTRY,0.0,202607,202602,2026,2026-02-13,2026-02-13,,,UniFi Switch Flex Mini,,-1,-5,0.0,4-> port,16000,Invoice,Network,45790,Ubiquiti,W126091192,,0,,300,Network products,2021-04-27,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.330,,3849996,2749701.0,1,0,,,Sebastian Wulf,110.53,,745.948041,0.0,0.0,,0.0,825.239085,110.53,825.239086,-99.91,-745.948041,10.62,79.291043,10.62,79.291044,0
2026-03-12 09:08:43.127,2026-03-12 09:16:56.577,8.0,GGU-DE,XML,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,PCBoot GmbH & Co.KG,AKC31396,Yes,0,0,C,,C,,,20251229.33,,0,GR-COUNTRY,0.0,202611,202603,2026,2026-03-12,2026-03-12,,,ES-24-250W,,0,-1,0.0,24-> port,16000,Invoice,Network,45790,Ubiquiti,ES-24-250W,,0,UBNT_CAR,300,Network products,2016-06-16,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.330,,3858378,2757762.0,1,0,,,Gülsen Günes,314.0,,2115.583539,0.0,0.0,,0.0,2346.082399,314.0,2346.0824,-283.15,-2115.583539,30.85,230.498859,30.85,230.49886,0
2026-02-18 14:44:28.003,2026-02-18 14:46:12.070,2.0,DE2507,,,,2,2,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,Manually,bluechip Computer AG,4934487550,Yes,0,0,A,,A,,,20251229.397,,0,,0.0,202608,202602,2026,2026-02-19,2026-02-18,,,"Camera Compact, weatherproof ",,-1,-4,0.0,Day & Night,12000,Invoice,Surveillance & Security,45790,Ubiquiti,W128879809,,0,,250,Surveillance,2024-05-02,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3851753,2751019.0,30,0,DE2507,Christian Kieromin,Sebastian Wulf,222.79,Manually,32210.211,0.0,9590.77944,1283.7,0.0,49935.25944,5400.0,40344.48,-4300.5,-32129.8956,1099.5,8214.5844,1088.75,8134.269,0
2026-01-21 08:41:25.373,2026-01-21 09:32:52.670,51.0,fst-de,WEB,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,EtecProjekt+Bau GmbH,27825,Yes,0,0,B,,B,,,20251229.397,,0,,0.0,202604,202601,2026,2026-01-22,2026-01-21,,,Pocket Keyfob,,-2,-8,77.86,Others,16000,Invoice,Network,45790,Ubiquiti,W128306118,,0,,300,Network products,2023-04-18,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3842895,2742153.0,20,0,,,Franz Stuempfig,77.86,,10896.115104,0.0,0.0,,581.777706,11635.55412,1557.2,11635.55412,-1454.6,-10868.91666,102.6,766.63746,98.96,739.439016,0
2026-01-26 11:50:24.577,2026-01-26 11:56:28.687,6.0,aho-de,WEB,,,2,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,etronixx Sales GmbH,22918,Yes,0,0,A,,A,,,20251229.397,,0,,0.0,202605,202601,2026,2026-01-26,2026-01-26,,,Compact UniFi Protect NVR ,,-2,-7,159.48,Appliance,12000,Invoice,Surveillance & Security,45790,Ubiquiti,W129238904,,0,,250,Surveillance,2025-09-12,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3843731,2743518.0,1,0,,,Adrian Hovancsak,159.48,,1115.465279,0.0,0.0,,1191.124223,1191.124223,159.48,1191.124224,-148.98,-1112.701823,10.5,78.422399,10.13,75.658944,0
2026-01-16 11:35:08.953,2026-01-16 11:36:27.690,1.0,SVC_OUT,XML,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Innovative Datensysteme GmbH,18935,Yes,0,0,B,,C,,,20251229.397,,0,,0.0,202603,202601,2026,2026-01-16,2026-01-16,,,Ultra-thin braided shielded ,,-2,-9,5.92,Accessories,16000,Invoice,Network,45790,Ubiquiti,W129012593,,0,,300,Network products,2025-01-14,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3840936,2740948.0,134,0,,,Sebastian Wulf,5.92,,5159.341279,0.0,0.0,,44.234239,5927.388159,793.28,5927.38816,-688.76,-5146.414719,104.52,780.973439,102.79,768.04688,0
2026-02-06 15:15:20.340,2026-02-06 15:15:37.403,0.0,SVC_OUT,WEB,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,CODA Computer und,10596,Yes,0,0,B,,B,,,20251229.397,,0,,0.0,202607,202602,2026,2026-02-09,2026-02-06,,,SFP+ transceiver that ,,-1,-5,16.17,SFP+,16000,Invoice,Network,45790,Ubiquiti,W129016386,,0,,300,Network products,2025-01-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3848013,2747664.0,12,0,,,Sebastian Wulf,16.17,,1299.641433,0.0,0.0,,120.728453,1448.741447,194.04,1448.741448,-173.64,-1296.430967,20.4,152.310479,19.97,149.100014,0
2026-02-13 07:05:33.620,2026-02-13 07:06:40.153,1.0,JETU-DE,,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,esko-systems GmbH,27070,Yes,0,0,B,,C,,,20251229.397,,0,,0.0,202607,202602,2026,2026-02-13,2026-02-13,,,SFP+ transceiver that ,,-1,-5,0.0,SFP+,16000,Invoice,Network,45790,Ubiquiti,W129016386,,0,,300,Network products,2025-01-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3850069,2749591.0,8,0,,,Gülsen Günes,16.21,,868.841693,0.0,0.0,,0.0,968.216815,129.68,968.216816,-116.08,-866.676495,13.6,101.540319,13.31,99.375122,0
2026-02-24 11:31:17.523,2026-02-24 11:33:14.147,2.0,sew-de,,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,TechniData IT Service GmbH,19253,Yes,0,0,C,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202609,202602,2026,2026-02-24,2026-02-24,,,SFP+ transceiver that ,,-1,-3,0.0,SFP+,16000,Invoice,Network,45790,Ubiquiti,W129016386,,0,,300,Network products,2025-01-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3852741,2752588.0,1,0,,,Sebastian Wulf,16.28,,105.201535,0.0,0.0,,0.0,121.639275,16.28,121.639276,-14.08,-105.201535,2.2,16.437739,2.2,16.43774,0
2026-03-04 09:21:48.713,2026-03-04 09:25:09.033,4.0,sew-de,,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Michael Telekom  AG,17884,Yes,0,0,A,,B,,,20251229.397,,0,GR-COUNTRY,0.0,202610,202603,2026,2026-03-04,2026-03-04,,,SFP+ transceiver that ,,0,-2,0.0,SFP+,16000,Invoice,Network,45790,Ubiquiti,W129016386,,0,,300,Network products,2025-01-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3855342,2755060.0,1,0,,,Martin Zuberek,16.0,,105.202597,0.0,0.0,,0.0,119.548405,16.0,119.548406,-14.08,-105.202597,1.92,14.345808,1.92,14.345809,0
2026-03-04 14:36:21.587,2026-03-04 14:41:05.890,5.0,SWR-DE,,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Michael Telekom  AG,17884,Yes,0,0,A,,B,,,20251229.397,,0,GR-COUNTRY,0.0,202610,202603,2026,2026-03-04,2026-03-04,,,SFP+ transceiver that ,,0,-2,0.0,SFP+,16000,Invoice,Network,45790,Ubiquiti,W129016386,,0,,300,Network products,2025-01-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3855344,2755314.0,4,0,,,Martin Zuberek,16.0,,420.810388,0.0,0.0,,0.0,478.193623,64.0,478.193624,-56.32,-420.810388,7.68,57.383234,7.68,57.383235,0
2026-03-10 13:54:07.270,2026-03-10 14:26:34.287,32.0,sew-de,XML,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Netline GmbH,21875,Yes,0,0,C,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202611,202603,2026,2026-03-10,2026-03-10,,,SFP+ transceiver that ,,0,-1,16.0,SFP+,16000,Invoice,Network,45790,Ubiquiti,W129016386,,0,,300,Network products,2025-01-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3857138,2757039.0,6,0,,,Sebastian Wulf,16.0,,634.787135,0.0,0.0,,119.545599,717.273599,96.0,717.2736,-84.96,-634.787135,11.04,82.486463,11.04,82.486464,0
2026-01-26 15:35:27.887,2026-01-26 15:40:57.947,5.0,SWR-DE,,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,TechniData IT Service GmbH,19253,Yes,0,0,C,,C,,,20251229.397,,0,,0.0,202605,202601,2026,2026-01-26,2026-01-26,,,SFP+ transceiver that ,,-2,-7,0.0,SFP+,16000,Invoice,Network,45790,Ubiquiti,W129016386,,0,,300,Network products,2025-01-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3843577,2743751.0,2,0,,,Sebastian Wulf,16.41,,219.956159,0.0,0.0,,0.0,245.126015,32.82,245.126016,-29.38,-219.433343,3.44,25.692671,3.37,25.169856,0
2026-03-03 11:21:46.347,2026-03-03 11:39:44.167,18.0,sew-de,XML,,,1,2,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,From Bid,CompuNet Systems GmbH,24443,Yes,0,0,C,,C,,,20251229.397,3_CD_CUST,0,GR-COUNTRY,0.0,202610,202603,2026,2026-03-03,2026-03-03,,,A pair of extenders that ,,0,-2,77.0,"PoE Inject., Splitt. & Conv.",16000,Invoice,Network,45790,Ubiquiti,W129018987,,0,,300,Network products,2025-01-31,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3855052,2754683.0,2,0,,,Sebastian Wulf,78.0,From Bid,1038.726211,0.0,14.94355,2.0,575.326703,1165.596957,154.0,1150.653407,-139.02,-1038.726211,14.98,111.927195,14.98,111.927195,0
2026-01-19 11:28:00.657,2026-01-19 11:33:27.340,5.0,SVC_OUT,WEB,,,2,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,etronixx Sales GmbH,22918,Yes,0,0,A,,A,,,20251229.397,,0,,0.0,202604,202601,2026,2026-01-19,2026-01-19,,,An adapter that can power ,,-2,-8,14.89,"PoE Inject., Splitt. & Conv.",16000,Invoice,Network,45790,Ubiquiti,W129018983,,0,,300,Network products,2025-01-31,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3841536,2741380.0,4,0,,,Adrian Hovancsak,14.89,,413.804898,0.0,0.0,,111.259569,445.038276,59.56,445.038276,-55.24,-412.758804,4.32,32.279472,4.18,31.233378,0
2026-02-06 15:41:50.720,2026-02-06 15:46:51.357,5.0,SVC_OUT,WEB,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,mbr-medientechnik e.K.,26313,Yes,0,0,C,,C,,,20251229.397,,0,,0.0,202609,202602,2026,2026-02-27,2026-02-06,,,A pair of extenders that ,,-1,-3,77.67,"PoE Inject., Splitt. & Conv.",16000,Invoice,Network,45790,Ubiquiti,W129018987,,0,,300,Network products,2025-01-31,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3854182,2747685.0,8,0,,,Sebastian Wulf,77.67,,4280.312778,0.0,0.0,,580.326938,4642.615511,621.36,4642.615512,-571.44,-4269.628247,49.92,372.987263,48.49,362.302733,0
2026-02-06 12:52:31.423,2026-02-06 15:21:17.697,149.0,sew-de,,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,CODA Computer und,10596,Yes,0,0,B,,B,,,20251229.397,,0,,0.0,202608,202602,2026,2026-02-19,2026-02-06,,,UI Care Extended 5-Year ,,-1,-4,0.0,Extended WTY,16000,Invoice,Network,45790,Ubiquiti,W129042604,,0,SPECIAL OR,300,Network products,2025-02-19,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3851482,2747672.0,2,0,,,Sebastian Wulf,905.25,,12935.486256,0.0,0.0,,0.0,13526.6076,1810.5,13526.6076,-1727.06,-12903.210672,83.44,623.396928,79.12,591.121344,0
2025-12-18 08:07:26.637,2025-12-18 10:01:01.570,114.0,aho-de,,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,BZB Bürozentrum GmbH,13396,Yes,0,0,C,,C,,,20251229.397,2_CD_CUST,0,,0.0,202607,202602,2026,2026-02-12,2025-12-18,,,"Mobile Router Ultra, LTE, ",,-1,-5,0.0,Wireless,16000,Invoice,Network,45790,Ubiquiti,W128985463,,0,,300,Network products,2024-12-03,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20250521.128,,3849420,2736075.0,1,0,,,Gülsen Günes,76.08,,539.806259,0.0,0.0,,0.0,568.028495,76.08,568.028496,-72.12,-538.462343,3.96,29.566151,3.78,28.222236,0
2026-02-12 23:03:41.357,2026-02-13 09:28:39.330,625.0,fst-de,WEBPAID,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,REGNER.IT UG (haftungsbeschrän,27901,Yes,0,0,C,,C,,,20251229.397,,0,,0.0,202607,202602,2026,2026-02-13,2026-02-13,,,"Mobile Router Ultra, LTE, ",,-1,-5,76.73,Wireless,16000,Invoice,Network,45790,Ubiquiti,W128985463,,0,,300,Network products,2024-12-03,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20240603.1,,3850080,2749622.0,1,0,,,,76.73,,536.371807,0.0,0.0,,572.881525,572.881525,76.73,572.881526,-71.66,-535.027891,5.07,37.853633,4.89,36.509718,0
2026-02-27 09:39:45.287,2026-02-27 09:58:58.293,19.0,aho-de,WEB,,,2,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,etronixx Sales GmbH,22918,Yes,0,0,A,,A,,,20251229.397,,0,GR-COUNTRY,0.0,202609,202602,2026,2026-02-27,2026-02-27,,,"Mobile Router Ultra, LTE, ",,-1,-3,77.05,Wireless,16000,Invoice,Network,45790,Ubiquiti,W128985463,,0,,300,Network products,2024-12-03,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3854118,2753770.0,1,0,,,Adrian Hovancsak,77.05,,519.357866,0.0,0.0,,575.694484,575.694484,77.05,575.694485,-69.51,-519.357866,7.54,56.336617,7.54,56.336618,0
2026-02-05 15:37:25.093,2026-02-05 15:37:33.980,0.0,SVC_OUT,XML,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,BITS & BYTES,SYN60602,Yes,0,0,C,,C,,,20251229.397,,0,,0.0,202606,202602,2026,2026-02-06,2026-02-05,,,UniFi AP AC PRO,,-1,-6,0.0,Indoor,16000,Invoice,Network,45790,Ubiquiti,UAP-AC-PRO,UBQT_EXC,0,UBNT_ENT,300,Network products,2015-11-11,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3847974,2747276.0,1,0,,,Gülsen Günes,108.27,,762.946645,0.0,0.0,,0.0,808.497927,108.27,808.497928,-102.17,-762.946645,6.1,45.551282,6.1,45.551283,0
2026-02-27 09:54:11.680,2026-02-27 10:18:27.617,24.0,sew-de,XML,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,CDH computing GmbH,22037,Yes,0,0,B,,B,,,20251229.397,,0,GR-COUNTRY,0.0,202609,202602,2026,2026-02-27,2026-02-27,,,UniFi AP AC PRO,,-1,-3,109.05,Indoor,16000,Invoice,Network,45790,Ubiquiti,UAP-AC-PRO,UBQT_EXC,0,UBNT_ENT,300,Network products,2015-11-11,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3854071,2753793.0,1,0,,,Sebastian Wulf,109.05,,742.836413,0.0,0.0,,814.788884,814.788884,109.05,814.788885,-99.42,-742.836413,9.63,71.95247,9.63,71.952471,0
2026-01-22 15:23:25.453,2026-01-22 16:22:53.457,59.0,psa-de,XML,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,E.S.H. Eichsfelder,24512,Yes,0,0,C,,C,,,20251229.393,3_CD_CUST,0,,0.0,202604,202601,2026,2026-01-23,2026-01-22,,,Cloud Key G2 Rack M. Accessory,,-2,-8,76.55,Accessories,16000,Invoice,Network,45790,Ubiquiti,CKG2-RM,,0,,300,Network products,2019-02-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.393,,3843271,2742882.0,1,0,,,Sebastian Wulf,76.55,,544.790811,0.0,0.0,,571.989255,571.989255,76.55,571.989255,-72.73,-543.445833,3.82,28.543422,3.64,27.198444,0
2026-01-15 09:45:40.987,2026-01-15 09:48:48.557,3.0,SVC_OUT,WEB,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,E.S.H. Eichsfelder,24512,Yes,0,0,C,,C,,,20251229.393,3_CD_CUST,0,,0.0,202603,202601,2026,2026-01-15,2026-01-15,,,"A 16-port, Layer 3 ",,-2,-9,310.32,16-> port,16000,Invoice,Network,45790,Ubiquiti,W128881702,,0,,300,Network products,2024-05-08,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3840644,2740490.0,1,0,,,Sebastian Wulf,310.32,,2199.980959,0.0,0.0,,2318.711039,2318.711039,310.32,2318.71104,-293.7,-2194.526399,16.62,124.184639,15.89,118.73008,0
